ANO;CD_SERV_SME;CD_CARGO;DC_CARGO;CD_SIT_FUNC;DC_SIT_FUNC;JORN_OPCAO;JORN_EXERCICIO;CD_UNIDADE;TP_UNIDADE;DC_UNIDADE;DRE_UNIDADE;CD_TURMA;NOME_TURMA;CD_SERIE;DC_SERIE;CD_COMPONENTE;DC_COMPONENTE;CD_TURNO;DC_TURNO;QT_CARG_HORARIA;TOT_AULAS;CD_ATRIBUICAO;CD_UNIDADE_ATRIBUICAO;DT_ATRIBUICAO;CD_TIPO_ATRIBUICAO;CD_AREA_ATUACAO;DC_AREA_ATUACAO;CD_ETAPA_ENSINO;DC_ETAPA_ENSINO;CD_CICLO_ENSINO;DC_CICLO_ENSINO;CD_MODALIDADE_ENSINO;DC_MODALIDADE_ENSINO;CD_TIPO_PROGRAMA;DC_TIPO_PROGRAMA;CD_MODALIDADE_ENSINO_PROGRAMA;DC_MODALIDADE_ENSINO_PROGRAMA
2012;1829651;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400269;CEI DIRET;YVONE MALUHY JOSEPF SABGA;BT;1200428;XC;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;25;25;140404;400269;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1785592;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400269;CEI DIRET;YVONE MALUHY JOSEPF SABGA;BT;1169004;1B;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140405;400269;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1843301;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400269;CEI DIRET;YVONE MALUHY JOSEPF SABGA;BT;1169157;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140406;400269;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1799012;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400086;CEI DIRET;BRYAN BIGUINATI JARDIM;CL;1177406;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140408;400086;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1814302;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400141;CEI DIRET;JARDIM TRES ESTRELAS;CL;1169175;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140412;400141;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1862241;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400057;CEI DIRET;HIGINO PELLEGRINI, VER.;MP;1178966;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140414;400057;12/03/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1795202;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400102;CEI DIRET;JARDIM MONTE ALEGRE;FO;1182119;3C;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140419;400102;10/08/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1836791;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400099;CEI DIRET;JARDIM MILIUNAS;MP;1178508;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140420;400099;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1827441;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400176;CEI DIRET;MARIA JOSE DE SOUZA;FO;1171029;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140421;400176;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1834881;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400060;CEI DIRET;INEZ MENEZES MARIA;IP;1210818;XB;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;140424;400060;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1827561;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400252;CEI DIRET;DOMINGOS RUFINO DE SOUZA;SA;1184736;1A;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140425;400252;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1812962;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400262;CEI DIRET;SANTA TERESA;IP;1181333;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140427;400262;03/08/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1812012;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400049;CEI DIRET;FRANCISCO PEREZ, VER.;IP;1173465;3B;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140428;400049;24/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1833211;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400489;CEI DIRET;VILA AIMORE;MP;1192703;3E;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140430;400489;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1801062;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400242;CEI DIRET;VILA CHUCA;IQ;1202089;XA;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;140432;400242;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1789593;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400105;CEI DIRET;MARIA APARECIDA DOS SANTOS;MP;1180043;2C;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140433;400105;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1784352;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400272;CEI DIRET;ROSA SABAG ADDAS;MP;1185322;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140435;400272;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1783522;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400132;CEI DIRET;JARDIM SAO VICENTE;MP;1279341;XF;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;140438;400132;03/04/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1810892;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400123;CEI DIRET;JARDIM SAO CARLOS;MP;1187354;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140439;400123;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1809722;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400094;CEI DIRET;JARDIM MAIA;MP;1210279;XD;929;LAUDO MEDICO;525;LAUDO MEDICO;3;Tarde               ;30;30;140441;400094;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1832381;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400516;CEU CEI;JOSELY MARIA CARDOSO BENTO;G;1175639;3E;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140444;400516;16/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1826411;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400105;CEI DIRET;MARIA APARECIDA DOS SANTOS;MP;1180015;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140463;400105;02/02/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1804432;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400099;CEI DIRET;JARDIM MILIUNAS;MP;1178472;3D;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140464;400099;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;2104441;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400675;CEU CEI;SAPOPEMBA;SM;1180645;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140466;400675;12/04/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1830621;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400237;CEI DIRET;CRISTINA, ME.;JT;1173231;2B;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140467;400237;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1823131;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400095;CEI DIRET;JARDIM MANINOS;JT;1186490;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140469;400095;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1805412;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400056;CEI DIRET;HELENA PEREIRA DE MORAES;MP;1210167;XC;929;LAUDO MEDICO;525;LAUDO MEDICO;3;Tarde               ;30;30;140494;400056;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1784622;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180432;2A;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140495;400173;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1806712;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400261;CEI DIRET;VILA SANTA INES;MP;1173576;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140496;400261;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1826751;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400237;CEI DIRET;CRISTINA, ME.;JT;1174508;3C;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140499;400237;17/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1809832;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400154;CEI DIRET;JOAQUIM THOME FILHO, VER.;JT;1184090;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140502;400154;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1806882;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400258;CEI DIRET;VILA PROGRESSO;MP;1174966;3G;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140503;400258;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1819801;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180636;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140504;400173;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1809792;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180547;3F;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140505;400173;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1781173;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400047;CEI DIRET;FERNAO DIAS;JT;1173482;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140514;400047;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1822851;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180643;3B;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140515;400173;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1861482;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400119;CEI DIRET;JARDIM RUTH;MP;1191979;3C;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140516;400119;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1812572;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1183578;2B;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140517;400175;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1847991;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1183706;3D;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140524;400175;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1798812;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400031;CEI DIRET;CIDADE PEDRO JOSE NUNES;MP;1174305;3D;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140525;400031;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1861542;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400057;CEI DIRET;HIGINO PELLEGRINI, VER.;MP;1178954;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140526;400057;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1833261;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1183621;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140527;400175;20/06/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1801222;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400068;CEI DIRET;JARDIM CAMPOS;MP;1178987;3E;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140529;400068;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1818722;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180569;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140530;400173;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1801702;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400037;CEI DIRET;CURUCA VELHA;MP;1173353;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140531;400037;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1822481;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1210981;XH;929;LAUDO MEDICO;525;LAUDO MEDICO;3;Tarde               ;30;30;140532;400175;16/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1823141;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400377;CEI DIRET;PARQUE EDU CHAVES;JT;1189228;2E;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140536;400377;31/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1823251;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400037;CEI DIRET;CURUCA VELHA;MP;1170377;3C;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140538;400037;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1779772;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1183546;2A;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140539;400175;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1775952;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400173;CEI DIRET;MARIA AUXILIADORA DA SILVA;JT;1180580;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140543;400173;16/05/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1816422;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400068;CEI DIRET;JARDIM CAMPOS;MP;1175125;1A;241;BERCARIO I-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140546;400068;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1779952;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400175;CEI DIRET;MARIA HENRIQUETA CATITE;JT;1183718;3E;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140547;400175;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1824491;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400068;CEI DIRET;JARDIM CAMPOS;MP;1178774;2B;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140548;400068;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1780152;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400253;CEI DIRET;VILA MISSIONARIA;SA;1168044;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140577;400253;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1802972;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400283;CEI DIRET;BALNEARIO MAR PAULISTA;SA;1168079;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140580;400283;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1828791;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400037;CEI DIRET;CURUCA VELHA;MP;1272385;XH;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;30;30;140581;400037;07/03/2012 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1820511;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400076;CEI DIRET;JARDIM CUPECE;SA;1184724;4B;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140608;400076;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1809692;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400055;CEI DIRET;HELENA IRACY JUNQUEIRA;SA;1168065;4A;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140614;400055;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1828881;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400261;CEI DIRET;VILA SANTA INES;MP;1173546;3E;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140615;400261;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1825961;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400244;CEI DIRET;ANGELA MARIA FERNANDES;SA;1167836;2G;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140616;400244;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1828941;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400099;CEI DIRET;JARDIM MILIUNAS;MP;1178327;2C;242;BERCARIO II-10H;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140617;400099;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1829231;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400057;CEI DIRET;HIGINO PELLEGRINI, VER.;MP;1178900;2B;242;BERCARIO II-10H;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140620;400057;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1816312;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400063;CEI DIRET;JARDIM ADUTORA;SM;1174182;3A;267;MINI - GRUPO I;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140629;400063;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1832901;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400116;CEI DIRET;JARDIM RODOLFO PIRANI;SM;1185547;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140630;400116;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1794332;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400028;CEI DIRET;CIDADE IV CENTENARIO;SM;1185609;4B;268;MINI - GRUPO II;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140631;400028;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1834011;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400063;CEI DIRET;JARDIM ADUTORA;SM;1174882;4A;268;MINI - GRUPO II;518;REG CEI INTEG/TARDE;6;Integral            ;36;36;140643;400063;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1790702;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400121;CEI DIRET;JARDIM SANTO ANDRE;SM;1200663;XA;929;LAUDO MEDICO;525;LAUDO MEDICO;1;Manhã;25;25;140644;400121;15/12/2011 00:00;N;1;Educacao Infantil;;;;;4;PROGRAMA;42;LAUDO MEDICO;4;EVEN PARA ATRIBUICAO
2012;1829481;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400037;CEI DIRET;CURUCA VELHA;MP;1170155;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140646;400037;13/07/2012 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
2012;1802002;3875;PROF.DE ED.INFANTIL;1;EFETIVO;;;400118;CEI DIRET;JARDIM ROSELY;SM;1174046;3A;267;MINI - GRUPO I;517;REG CEI INTEG/MANHA;6;Integral            ;36;36;140648;400118;15/12/2011 00:00;N;1;Educacao Infantil;1;EDUCACAO INFANTIL;1;CRECHE;1;EDUCACAO INFANTIL;;;1;REGULAR
